"Station_code","Station_name","Lat","Long","Species","Tissue","Substance","Year","Conc","Limit_of_quantification","Body_length"
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2000,0.43,"Over LOQ",38.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2001,0.39,"Over LOQ",43.2
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2002,0.34,"Over LOQ",39.45
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2003,0.275,"Over LOQ",39.75
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2004,0.37,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2005,0.35,"Over LOQ",39.5
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2006,0.28,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2007,0.43,"Over LOQ",42.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2008,0.21,"Over LOQ",42.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2009,0.54,"Over LOQ",43
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2010,0.26,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2011,0.48,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2012,0.39,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2013,0.54,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2014,0.65,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2015,0.82,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2016,0.26,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2017,0.422,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2018,0.346,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2019,0.373,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB138",2020,0.322,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",1995,1,"Over LOQ",47.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",1996,1.06,"Over LOQ",44
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",1997,1.1,"Over LOQ",39.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",1998,1.1,"Over LOQ",40.4
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",1999,1.2,"Over LOQ",37.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2000,0.45,"Over LOQ",38.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2001,0.41,"Over LOQ",43.2
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2002,0.385,"Over LOQ",39.45
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2003,0.305,"Over LOQ",39.75
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2004,0.41,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2005,0.37,"Over LOQ",39.5
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2006,0.31,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2007,0.39,"Over LOQ",42.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2008,0.2,"Over LOQ",42.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2009,0.57,"Over LOQ",43
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2010,0.46,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2011,0.54,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2012,0.5,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2013,0.54,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2014,0.74,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2015,0.73,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2016,0.24,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2017,0.571,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2018,0.44,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2019,0.5,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB153",2020,0.395,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",1995,0.21,"Over LOQ",47.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",1996,0.12,"Over LOQ",44
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",1997,0.14,"Over LOQ",39.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",1998,0.06,"Under LOQ",40.4
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",1999,0.15,"Over LOQ",37.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2000,0.08,"Over LOQ",38.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2001,0.1,"Under LOQ",43.2
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2002,0.1,"Under LOQ",39.45
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2003,0.1,"Under LOQ",39.75
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2004,0.06,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2005,0.05,"Over LOQ",39.5
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2006,0.05,"Under LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2007,0.05,"Over LOQ",42.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2008,0.05,"Under LOQ",42.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2009,0.1,"Over LOQ",43
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2010,0.05,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2011,0.08,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2012,0.09,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2013,0.074,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2014,0.12,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2015,0.15,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2016,0.05,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2017,0.234,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2018,0.238,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2019,0.249,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB180",2020,0.25,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",1995,0.21,"Over LOQ",47.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",1996,0.1,"Over LOQ",44
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",1997,0.07,"Over LOQ",39.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",1998,0.6,"Under LOQ",40.4
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",1999,0.1,"Under LOQ",37.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2000,0.08,"Over LOQ",38.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2001,0.1,"Under LOQ",43.2
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2002,0.1,"Under LOQ",39.45
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2003,0.1,"Under LOQ",39.75
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2004,0.05,"Under LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2005,0.05,"Under LOQ",39.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2006,0.1,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2007,0.1,"Under LOQ",42.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2008,0.05,"Under LOQ",42.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2009,0.05,"Under LOQ",43
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2010,0.05,"Under LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2011,0.05,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2012,0.04,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2013,0.19,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2014,0.21,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2015,0.25,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2016,0.05,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2017,0.22,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2018,0.238,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2019,0.249,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB28",2020,0.25,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",1995,0.37,"Over LOQ",47.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",1996,0.19,"Over LOQ",44
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",1997,0.41,"Over LOQ",39.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",1998,0.14,"Over LOQ",40.4
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",1999,0.21,"Over LOQ",37.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2000,0.16,"Over LOQ",38.9
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2001,0.1,"Under LOQ",43.2
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2003,0.105,"Under LOQ",39.75
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2004,0.06,"Over LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2005,0.05,"Under LOQ",39.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2006,0.15,"Under LOQ",41
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2007,0.1,"Under LOQ",42.1
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2008,0.2,"Over LOQ",42.8
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2009,0.1,"Over LOQ",43
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2010,0.05,"Under LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2011,0.26,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2012,0.09,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2013,0.05,"Under LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2014,0.05,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2015,0.25,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2016,0.05,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2017,0.22,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2018,0.238,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2019,0.249,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CB52",2020,0.25,"Under LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2009,0.214,"Over LOQ",42.95
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2010,0.203,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2011,0.213,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2012,0.211,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2013,0.21,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2014,0.18,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2015,0.13,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2016,0.27,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2017,0.21,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2018,0.2,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2019,0.2,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CD",2020,0.21,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2009,0.355,"Over LOQ",42.95
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2010,0.34,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2011,0.43,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2012,0.18,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2013,0.225,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2014,0.28,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2015,1.2,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2016,0.3,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2017,0.22,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2018,0.6,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2019,1.2,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CR",2020,0.2,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2009,1.27,"Over LOQ",42.95
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2010,1.16,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2011,2.46,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2012,2.21,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2013,1.545,"Over LOQ",40.3
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2014,1.7,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2015,1.45,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2016,1.1,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2017,1.2,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2018,0.91,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2019,0.95,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","CU",2020,1.4,"Over LOQ",NA
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","HG",2009,0.0205,"Over LOQ",42.95
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","HG",2010,0.023,"Over LOQ",42.7
"I133","Odderøya, Kristiansand harbour",8.0017,8.00166666666667,"Mytilus edulis","Whole soft body","HG",2011,0.029,"Over LOQ",NA
